Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2021-10-31,St. Andrew's Terrace Long Term Care,2926,Cambridge,WATERLOO,0.98,0.96
2021-10-31,Stirling Heights,2863,Cambridge,WATERLOO,1,0.98
2021-10-31,Sunnyside Home,M578,Kitchener,WATERLOO,0.96,0.91
2021-10-31,The Village at University Gates,3048,Waterloo,WATERLOO,0.97,0.96
2021-10-31,The Village of Winston Park,2783,Kitchener,WATERLOO,0.96,0.96
2021-10-31,Trinity Village Care Centre,2580,Kitchener,WATERLOO,1,0.99
2021-10-31,Twin Oaks of Maryhill,2752,Maryhill,WATERLOO,1,0.98
2021-10-31,Avalon Retirement Centre,2715,Orangeville,WELLINGTON-DUFFERIN-GUELPH,0.93,0.91
2021-10-31,Caressant Care Arthur Nursing Home,2748,Arthur,WELLINGTON-DUFFERIN-GUELPH,0.97,0.96
2021-10-31,Caressant Care Fergus Nursing Home,2603,Fergus,WELLINGTON-DUFFERIN-GUELPH,1,0.88
2021-10-31,Caressant Care Harriston,2595,Harriston,WELLINGTON-DUFFERIN-GUELPH,0.96,0.88
2021-10-31,Dufferin Oaks,M516,Shelburne,WELLINGTON-DUFFERIN-GUELPH,0.95,0.91
2021-10-31,Eden House Nursing Home,2777,Guelph,WELLINGTON-DUFFERIN-GUELPH,0.91,0.9
2021-10-31,LaPointe-Fisher Nursing Home,2358,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,0.94
2021-10-31,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-10-31,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,0.94,0.92
2021-10-31,Shelburne Long Term Care Home,2762,Shelburne,WELLINGTON-DUFFERIN-GUELPH,1,0.98
2021-10-31,"St. Joseph's Health Centre, Guelph",3011,Guelph,WELLINGTON-DUFFERIN-GUELPH,0.92,0.9
2021-10-31,Strathcona Long Term Care,3051,Mount Forest,WELLINGTON-DUFFERIN-GUELPH,0.84,0.82
2021-10-31,The Elliott Long Term Care Residence,M633,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-10-31,The Village of Riverside Glen,2915,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,0.99
2021-10-31,Wellington Terrace Long-Term Care Home,M629,Fergus,WELLINGTON-DUFFERIN-GUELPH,1,0.99
2021-10-31,Banwell Gardens Care Centre,2263,Tecumseh,WINDSOR-ESSEX,0.95,0.93
2021-10-31,Berkshire Care Centre,2541,Windsor,WINDSOR-ESSEX,0.95,0.95
2021-10-31,Brouillette Manor,2301,Tecumseh,WINDSOR-ESSEX,1,0.99
2021-10-31,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,0.87,0.86
2021-10-31,Chateau Park Long Term Care Home,2712,Windsor,WINDSOR-ESSEX,1,1
2021-10-31,Country Village Homes - Woodslee,2576,Woodslee,WINDSOR-ESSEX,0.99,0.98
2021-10-31,Extendicare Southwood Lakes,2842,Windsor,WINDSOR-ESSEX,1,1
2021-10-31,Extendicare Tecumseh,2904,Tecumseh,WINDSOR-ESSEX,0.99,0.99
2021-10-31,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,1,1
2021-10-31,Heron Terrace Long Term Care Community,2898,Windsor,WINDSOR-ESSEX,1,1
2021-10-31,Huron Lodge Long Term Care Home,M631,Windsor,WINDSOR-ESSEX,0.92,0.86
2021-10-31,Iler Lodge,2129,Essex,WINDSOR-ESSEX,1,0.96
2021-10-31,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,0.99
2021-10-31,Regency Park Long Term Care Home,2760,Windsor,WINDSOR-ESSEX,1,0.94
2021-10-31,Richmond Terrace,1149,Amherstburg,WINDSOR-ESSEX,0.93,0.93
2021-10-31,Riverside Place,2972,Windsor,WINDSOR-ESSEX,1,0.97
2021-10-31,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,0.99,0.97
2021-10-31,The Village at St. Clair,3046,Windsor,WINDSOR-ESSEX,0.96,0.93
2021-10-31,The Village of Aspen Lake,3037,Windsor,WINDSOR-ESSEX,0.96,0.94
2021-10-31,Bethany Lodge,2986,Markham,YORK REGION,0.99,0.97
2021-10-31,Bloomington Cove Care Community,2697,Stouffville,YORK REGION,1,1
2021-10-31,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,0.99,0.98
2021-10-31,Chartwell Aurora Long Term Care Residence,2630,Aurora,YORK REGION,0.93,0.9
2021-10-31,Chartwell Pine Grove Long Term Care Residence,2808,Woodbridge,YORK REGION,1,0.98
2021-10-31,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,1,0.98
2021-10-31,Eagle Terrace,2240,Newmarket,YORK REGION,0.91,0.91
2021-10-31,Elginwood,2869,Richmond Hill,YORK REGION,1,1
2021-10-31,King City Lodge Nursing Home,2113,King City,YORK REGION,0.93,0.93
2021-10-31,Kristus Darzs Latvian Home,2997,Woodbridge,YORK REGION,1,0.97
2021-10-31,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,1,0.99
2021-10-31,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,YORK REGION,0.98,0.94
2021-10-31,MacKenzie Place,2611,Newmarket,YORK REGION,0.99,0.98
2021-10-31,Mariann Home,2619,Richmond Hill,YORK REGION,1,1
2021-10-31,Markhaven,2924,Markham,YORK REGION,0.96,0.96
2021-10-31,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,0.99,0.97
2021-10-31,Mon Sheong Stouffville Long Term Care Centre,3055,Stouffville,YORK REGION,1,1
2021-10-31,Parkview Home Long-Term Care,2968,Stouffville,YORK REGION,0.98,0.97
2021-10-31,River Glen Haven Nursing Home,1021,Sutton West,YORK REGION,0.95,0.92
2021-10-31,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,1,0.99
2021-10-31,Southlake Residential Care Village,2955,Newmarket,YORK REGION,0.91,0.88
2021-10-31,The Willows Estate Nursing Home,2174,Aurora,YORK REGION,1,0.99
2021-10-31,Union Villa,3018,Unionville,YORK REGION,0.99,0.98
2021-10-31,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.99
2021-10-31,Villa Leonardo Gambin,2947,Woodbridge,YORK REGION,1,0.98
2021-10-31,Woodbridge Vista Care Community,2945,Woodbridge,YORK REGION,0.97,0.96
2021-10-31,Yee Hong Centre - Markham,2876,Markham,YORK REGION,1,0.99
2021-10-31,York Region Maple Health Centre,M605,Maple,YORK REGION,0.94,0.92
2021-10-31,York Region Newmarket Health Centre,M534,Newmarket,YORK REGION,0.95,0.93
2021-11-30,Algoma Manor Nursing Home,3041,Thessalon,ALGOMA,1,0.99
2021-11-30,Cedarwood Lodge,7093,Sault Ste. Marie,ALGOMA,1,1
2021-11-30,Extendicare Maple View of Sault Ste. Marie,3043,Sault Ste. Marie,ALGOMA,1,1
2021-11-30,Extendicare Van Daele,2609,Sault Ste. Marie,ALGOMA,0.98,0.98
2021-11-30,F. J. Davey Home,2936,Sault Ste. Marie,ALGOMA,1,0.91
2021-11-30,Lady Dunn Health Centre (Wawa),2875,Wawa,ALGOMA,1,1
2021-11-30,Mauno Kaihla Koti,2780,Sault Ste. Marie,ALGOMA,1,1
2021-11-30,North Shore Health Network - Eldcap Unit,2795,Blind River,ALGOMA,1,1
2021-11-30,North Shore Health Network - LTC Unit,2865,Blind River,ALGOMA,1,1
2021-11-30,Brierwood Gardens LTC,2678,Brantford,BRANT,0.99,0.99
2021-11-30,Fox Ridge Care Community,2570,Brantford,BRANT,0.99,0.99
2021-11-30,Hardy Terrace,2720,Brantford,BRANT,1,1
2021-11-30,Iroquois Lodge Nursing Home,2724,Ohsweken,BRANT,0.9,0.9
2021-11-30,John Noble Home,M544,Brantford,BRANT,0.97,0.94
2021-11-30,Park Lane Terrace,2779,Paris,BRANT,0.97,0.96
2021-11-30,St. Joseph's Lifecare Centre,2976,Brantford,BRANT,0.97,0.95
2021-11-30,Telfer Place,2742,Paris,BRANT,1,0.97
2021-11-30,Blenheim Community Village,2695,Blenheim,CHATHAM-KENT,0.99,0.99
2021-11-30,Copper Terrace,1115,Chatham,CHATHAM-KENT,1,1
2021-11-30,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,0.95,0.95
2021-11-30,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,1,1
2021-11-30,Riverview Gardens,M626,Chatham,CHATHAM-KENT,1,0.96
2021-11-30,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,1,1
2021-11-30,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,1,1
2021-11-30,Bay Ridges,2895,Pickering,DURHAM,1,1
2021-11-30,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.98,0.98
2021-11-30,Chartwell Ballycliffe Long Term Care Residence,2658,Ajax,DURHAM,1,1
2021-11-30,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,DURHAM,1,1
2021-11-30,Extendicare Oshawa,2439,Oshawa,DURHAM,1,1
2021-11-30,Fairview Lodge,M522,Whitby,DURHAM,1,0.97
2021-11-30,Fosterbrooke,2625,Newcastle,DURHAM,0.99,0.98
2021-11-30,Glen Hill Strathaven,2605,Bowmanville,DURHAM,1,0.99
2021-11-30,Glen Hill Terrace,3053,Whitby,DURHAM,1,1
2021-11-30,Hillsdale Estates,M539,Oshawa,DURHAM,1,0.97
2021-11-30,Hillsdale Terraces,M630,Oshawa,DURHAM,1,0.99
2021-11-30,Lakeview Manor,M546,Beaverton,DURHAM,1,0.98
2021-11-30,Orchard Villa,2693,Pickering,DURHAM,1,1
2021-11-30,Port Perry Place,2629,Port Perry,DURHAM,1,1
2021-11-30,ReachView Village,2635,Uxbridge,DURHAM,0.99,0.99
2021-11-30,Sunnycrest Nursing Home,1013,Whitby,DURHAM,0.99,0.99
2021-11-30,The Village of Taunton Mills,2902,Whitby,DURHAM,1,1
2021-11-30,Thorntonview,2534,Oshawa,DURHAM,1,0.95
2021-11-30,Winbourne Park,2871,Ajax,DURHAM,1,1
2021-11-30,Caressant Care Bourget,1160,Bourget,EASTERN ONTARIO,1,1
2021-11-30,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,1,0.95
2021-11-30,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
2021-11-30,Dundas Manor Nursing Home,2674,Winchester,EASTERN ONTARIO,1,1
2021-11-30,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,1,1
2021-11-30,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,1,0.98
2021-11-30,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,0.99
2021-11-30,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,1
2021-11-30,Maxville Manor,3000,Maxville,EASTERN ONTARIO,1,1
2021-11-30,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.99,0.99
2021-11-30,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,1,1
2021-11-30,Residence Prescott et Russell,M567,Hawkesbury,EASTERN ONTARIO,0.99,0.95
2021-11-30,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
2021-11-30,St. Jacques Nursing Home,2691,Embrun,EASTERN ONTARIO,0.99,0.98
2021-11-30,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.98,0.97
2021-11-30,The Palace,2642,Alexandria,EASTERN ONTARIO,1,1
2021-11-30,Tsiionkwanonhsote,2800,Akwesasne,EASTERN ONTARIO,0.97,0.95
2021-11-30,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
2021-11-30,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,1,0.98
2021-11-30,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,1
2021-11-30,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.96,0.96
2021-11-30,Errinrung Long Term Care Home,2513,Thornbury,GREY-BRUCE,0.98,0.98
2021-11-30,Gateway Haven,M526,Wiarton,GREY-BRUCE,1,0.99
2021-11-30,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
2021-11-30,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,1,1
2021-11-30,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,1,0.99
2021-11-30,Hanover Care Centre,2770,Hanover,GREY-BRUCE,1,1
2021-11-30,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,1,0.98
2021-11-30,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
2021-11-30,Meaford Long Term Care - a peopleCare Community,2612,Meaford,GREY-BRUCE,1,1
2021-11-30,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,1
2021-11-30,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,1
2021-11-30,Rockwood Terrace Home for the Aged,M570,Durham,GREY-BRUCE,0.99,0.98
2021-11-30,Southampton Care Centre,2597,Southampton,GREY-BRUCE,1,1
2021-11-30,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
2021-11-30,The Village Seniors Community,2599,Hanover,GREY-BRUCE,1,1
2021-11-30,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
2021-11-30,Anson Place Care Centre,2786,Hagersville,HALDIMAND-NORFOLK,1,0.99
2021-11-30,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,1,1
2021-11-30,Cedarwood Village,2768,Simcoe,HALDIMAND-NORFOLK,1,1
2021-11-30,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,1
2021-11-30,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
2021-11-30,Edgewater Gardens Long Term Care Centre,2963,Dunnville,HALDIMAND-NORFOLK,1,1
2021-11-30,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,1,1
2021-11-30,Grandview Lodge / Dunnville,M532,Dunnville,HALDIMAND-NORFOLK,1,0.98
2021-11-30,Norview Lodge,M624,Simcoe,HALDIMAND-NORFOLK,1,0.93
2021-11-30,The Norfolk Hospital Nursing Home,2621,Simcoe,HALDIMAND-NORFOLK,1,1
2021-11-30,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,0.99,0.99
2021-11-30,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Case Manor Care Community,958,Bobcaygeon,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Extendicare Haliburton,2644,Haliburton,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.98,0.97
2021-11-30,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Highland Wood,3030,Haliburton,HALIBURTON KAWARTHA PR,0.95,0.94
2021-11-30,Hope Street Terrace,2639,Port Hope,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Pinecrest Nursing Home (Bobcaygeon),2731,Bobcaygeon,HALIBURTON KAWARTHA PR,0.95,0.94
2021-11-30,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
2021-11-30,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
2021-11-30,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
2021-11-30,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.97,0.97
2021-11-30,Allendale,M536,Milton,HALTON,1,0.97
2021-11-30,Bennett Health Care Centre,2816,Georgetown,HALTON,1,1
2021-11-30,Billings Court Manor,2938,Burlington,HALTON,1,0.99
2021-11-30,Burloak,2857,Burlington,HALTON,1,1
2021-11-30,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,1,1
2021-11-30,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,1
2021-11-30,Chartwell Waterford Long Term Care Residence,2908,Oakville,HALTON,1,1
2021-11-30,Creek Way Village,M623,Burlington,HALTON,1,0.98
2021-11-30,Extendicare Halton Hills,2892,Georgetown,HALTON,1,1
2021-11-30,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
2021-11-30,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,1,1
2021-11-30,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,1,1
2021-11-30,Northridge,2862,Oakville,HALTON,1,1
2021-11-30,Post Inn Village,M620,Oakville,HALTON,1,0.97
2021-11-30,The Village of Tansley Woods,2854,Burlington,HALTON,1,0.99
2021-11-30,Wellington Park Care Centre,1023,Burlington,HALTON,1,1
2021-11-30,West Oak Village,2870,Oakville,HALTON,1,0.99
2021-11-30,Wyndham Manor Long Term Care Centre,2910,Oakville,HALTON,1,1
2021-11-30,Alexander Place,2861,Waterdown,HAMILTON,0.99,0.99
2021-11-30,Arbour Creek Long-Term Care Centre,2930,Hamilton,HAMILTON,0.99,0.99
2021-11-30,BayWoods Place,2581,Hamilton,HAMILTON,1,0.99
2021-11-30,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,1,1
2021-11-30,Chartwell Willowgrove Long Term Care Residence,2921,Ancaster,HAMILTON,1,1
2021-11-30,Clarion Nursing Home,2721,Stoney Creek,HAMILTON,1,1
2021-11-30,Dundurn Place Care Centre,2739,Hamilton,HAMILTON,1,1
2021-11-30,Extendicare Hamilton,2858,Hamilton,HAMILTON,0.99,0.99
2021-11-30,Grace Villa Nursing Home,2741,Hamilton,HAMILTON,1,1
2021-11-30,Hamilton Continuing Care,2706,Hamilton,HAMILTON,0.99,0.99
2021-11-30,Heritage Green Nursing Home,2776,Stoney Creek,HAMILTON,1,1
2021-11-30,Idlewyld Manor,2931,Hamilton,HAMILTON,1,0.99
2021-11-30,Macassa  Lodge,M552,Hamilton,HAMILTON,0.99,0.99
2021-11-30,Orchard Terrace Care Centre,2477,Stoney Creek,HAMILTON,1,1
2021-11-30,Parkview Nursing Centre,2700,Hamilton,HAMILTON,1,1
2021-11-30,Pine Villa Nursing Home,2750,Stoney Creek,HAMILTON,1,1
2021-11-30,Queen's Garden,2853,Hamilton,HAMILTON,1,1
2021-11-30,Regina Gardens,2922,Hamilton,HAMILTON,1,1
2021-11-30,Ridgeview,2849,Stoney Creek,HAMILTON,1,1
2021-11-30,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,1
2021-11-30,St. Peter's Residence at Chedoke,2927,Hamilton,HAMILTON,1,1
2021-11-30,The Meadows,2844,Ancaster,HAMILTON,0.98,0.97
2021-11-30,The Village of Wentworth Heights,2841,Hamilton,HAMILTON,1,1
2021-11-30,The Wellington Nursing Home,2784,Hamilton,HAMILTON,1,0.98
2021-11-30,Victoria Gardens Long Term Care,2806,Hamilton,HAMILTON,1,1
2021-11-30,Wentworth Lodge,M592,Dundas,HAMILTON,0.98,0.96
2021-11-30,Belmont Long Term Care Facility,2901,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,1,1
2021-11-30,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
2021-11-30,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Hastings Centennial Manor,M537,Bancroft,HASTINGS PRINCE EDWARD,1,0.99
2021-11-30,Hastings Manor Home for the Aged,M538,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Stirling Manor Nursing Home,2470,Stirling,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,1,1
2021-11-30,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Westgate Lodge Nursing Home,2623,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-11-30,Blue Water Rest Home,2987,Zurich,HURON-PERTH,1,1
2021-11-30,Braemar Retirement Centre,2788,Wingham,HURON-PERTH,1,0.95
2021-11-30,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,1,1
2021-11-30,Exeter Villa,2749,Exeter,HURON-PERTH,1,1
2021-11-30,Greenwood Court,3023,Stratford,HURON-PERTH,0.99,0.99
2021-11-30,Hillside Manor,1975,Stratford,HURON-PERTH,1,1
2021-11-30,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,1
2021-11-30,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,1,0.99
2021-11-30,Kingsway Lodge Nursing Home,2726,St. Marys,HURON-PERTH,1,1
2021-11-30,Knollcrest Lodge,2996,Milverton,HURON-PERTH,1,1
2021-11-30,Maitland Manor,965,Goderich,HURON-PERTH,1,1
2021-11-30,Mitchell Nursing Home,2689,Mitchell,HURON-PERTH,1,1
2021-11-30,Queensway Long Term Care Home,933,Hensall,HURON-PERTH,1,1
2021-11-30,Ritz Lutheran Villa,3007,Mitchell,HURON-PERTH,1,1
2021-11-30,Seaforth Long Term Care Home,1135,Seaforth,HURON-PERTH,1,1
2021-11-30,Spruce Lodge Home for the Aged,M575,Stratford,HURON-PERTH,1,1
2021-11-30,The Fordwich Village Nursing Home,995,Fordwich,HURON-PERTH,1,1
2021-11-30,Wildwood Care Centre,2802,St. Marys,HURON-PERTH,1,1
2021-11-30,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
2021-11-30,Fairmount Home for the Aged,M521,Glenburnie,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Helen Henderson Nursing Home,2728,Amherstview,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Lennox and Addington County General Hospital,7089,Napanee,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Pine Meadow Nursing Home,2796,Northbrook,KINGSTON FRONTENAC L & A,1,0.99
2021-11-30,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,1,0.99
2021-11-30,The John M. Parrott Centre,M625,Napanee,KINGSTON FRONTENAC L & A,1,1
2021-11-30,The Village Green Nursing Home,2681,Selby,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-11-30,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,1,1
2021-11-30,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,1,1
2021-11-30,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,1,0.98
2021-11-30,Marshall Gowland Manor,M613,Sarnia,LAMBTON,1,0.97
2021-11-30,North Lambton Lodge,M559,Forest,LAMBTON,1,1
2021-11-30,Sumac Lodge,2573,Sarnia,LAMBTON,1,1
2021-11-30,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,1
2021-11-30,Vision Nursing Home,2659,Sarnia,LAMBTON,1,1
2021-11-30,Watford Quality Care Centre,2652,Watford,LAMBTON,1,1
2021-11-30,Almonte Country Haven,2692,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2021-11-30,Bayfield Manor,2772,Kemptville,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11-30,Broadview Nursing Centre,2684,Smiths Falls,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11-30,Carveth Care Centre,2683,Gananoque,"LEEDS,GRENVILLE,LANARK",1,1
2021-11-30,Fairview Manor,2973,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2021-11-30,Hilltop Manor Nursing Home (Merrickville),2645,Merrickville,"LEEDS,GRENVILLE,LANARK",1,1
2021-11-30,Kemptville District Hospital,7073,Kemptville,"LEEDS,GRENVILLE,LANARK",0.98,0.97
2021-11-30,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11-30,Maple View Lodge,M554,Athens,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11-30,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",1,1
2021-11-30,Rosebridge Manor,2671,Jasper,"LEEDS,GRENVILLE,LANARK",1,1
2021-11-30,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",1,0.99
2021-11-30,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.98,0.98
2021-11-30,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11-30,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,1
2021-11-30,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,1,1
2021-11-30,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
2021-11-30,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,1
2021-11-30,Chelsey Park,2655,London,MIDDLESEX-LONDON,1,1
2021-11-30,Country Terrace,907,Komoka,MIDDLESEX-LONDON,1,1
2021-11-30,Craigholme,2622,Ailsa Craig,MIDDLESEX-LONDON,0.98,0.98
2021-11-30,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.95,0.93
2021-11-30,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.99,0.98
2021-11-30,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,0.99
2021-11-30,Extendicare London,2173,London,MIDDLESEX-LONDON,1,1
2021-11-30,Henley Place,3045,London,MIDDLESEX-LONDON,0.98,0.98
2021-11-30,Kensington Village,2729,London,MIDDLESEX-LONDON,1,1
2021-11-30,McCormick Home,2965,London,MIDDLESEX-LONDON,1,1
2021-11-30,McGarrell Place,2964,London,MIDDLESEX-LONDON,0.99,0.99
2021-11-30,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
2021-11-30,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,1,0.99
2021-11-30,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,1
2021-11-30,"Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na'
Tuhuwati",3042,Southwold,MIDDLESEX-LONDON,1,1
2021-11-30,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,1,0.99
2021-11-30,Sprucedale Care Centre,2946,Strathroy,MIDDLESEX-LONDON,1,1
